-9.000000000000000000e+04 -1.247997717203696741e-07
-8.900000000000000000e+04 -1.214574098960589247e-07
-8.800000000000000000e+04 -1.109758259710490009e-07
-8.700000000000000000e+04 -1.107204773319448250e-07
-8.600000000000000000e+04 -1.079061310354078026e-07
-8.500000000000000000e+04 -1.139767708753011647e-07
-8.400000000000000000e+04 -1.107590561968381326e-07
-8.300000000000000000e+04 -1.102038061627758531e-07
-8.200000000000000000e+04 -1.096189481573254317e-07
-8.100000000000000000e+04 -1.127547581758108750e-07
-8.000000000000000000e+04 -1.010133269085274969e-07
-7.900000000000000000e+04 -1.036613898494565989e-07
-7.800000000000000000e+04 -9.617163913641642623e-08
-7.700000000000000000e+04 -9.465159565429057966e-08
-7.600000000000000000e+04 -9.643545581624875147e-08
-7.500000000000000000e+04 -8.890915776352844834e-08
-7.400000000000000000e+04 -9.226940103251491082e-08
-7.300000000000000000e+04 -9.502101141685442833e-08
-7.200000000000000000e+04 -8.811493197671626540e-08
-7.100000000000000000e+04 -8.485511846393731506e-08
-7.000000000000000000e+04 -8.408255557466725281e-08
-6.900000000000000000e+04 -8.340052629899220917e-08
-6.800000000000000000e+04 -7.959328714132764470e-08
-6.700000000000000000e+04 -7.603051488871683977e-08
-6.600000000000000000e+04 -7.767733761245410054e-08
-6.500000000000000000e+04 -7.785999385441629337e-08
-6.400000000000000000e+04 -7.357265098137218149e-08
-6.300000000000000000e+04 -7.372028855608770474e-08
-6.200000000000000000e+04 -6.612894146840496529e-08
-6.100000000000000000e+04 -6.377971387455353462e-08
-6.000000000000000000e+04 -6.815773115996852239e-08
-5.900000000000000000e+04 -6.430298247213084871e-08
-5.800000000000000000e+04 -6.203545839714784138e-08
-5.700000000000000000e+04 -6.031513871182653604e-08
-5.600000000000000000e+04 -6.122489995220541342e-08
-5.500000000000000000e+04 -5.627226274383754690e-08
-5.400000000000000000e+04 -5.490641403661153179e-08
-5.300000000000000000e+04 -5.193620349395988052e-08
-5.200000000000000000e+04 -5.367084442631026080e-08
-5.100000000000000000e+04 -4.990856030672345395e-08
-5.000000000000000000e+04 -5.173331245633849504e-08
-4.900000000000000000e+04 -4.991509739279713810e-08
-4.800000000000000000e+04 -4.903323442437170712e-08
-4.700000000000000000e+04 -4.647693205781004964e-08
-4.600000000000000000e+04 -4.321565021492684372e-08
-4.500000000000000000e+04 -4.684194283006526750e-08
-4.400000000000000000e+04 -4.044285967170881850e-08
-4.300000000000000000e+04 -3.801601172352050998e-08
-4.200000000000000000e+04 -3.603006508838031428e-08
-4.100000000000000000e+04 -4.094430445885475785e-08
-4.000000000000000000e+04 -3.386691313535776105e-08
-3.900000000000000000e+04 -3.711926431295842579e-08
-3.800000000000000000e+04 -3.427223258605026283e-08
-3.700000000000000000e+04 -3.487772766938227748e-08
-3.600000000000000000e+04 -2.846772254875277768e-08
-3.500000000000000000e+04 -2.808231606794778303e-08
-3.400000000000000000e+04 -2.790945539804214113e-08
-3.300000000000000000e+04 -2.566377524760114913e-08
-3.200000000000000000e+04 -2.256748945722425553e-08
-3.100000000000000000e+04 -2.356104608401392219e-08
-3.000000000000000000e+04 -1.730318409896317570e-08
-2.900000000000000000e+04 -1.830154799827981725e-08
-2.800000000000000000e+04 -1.943232309029030945e-08
-2.700000000000000000e+04 -1.811816764832490154e-08
-2.600000000000000000e+04 -1.548450641087018972e-08
-2.500000000000000000e+04 -1.260386400448765125e-08
-2.400000000000000000e+04 -1.379471994604162446e-08
-2.300000000000000000e+04 -1.236346014985479328e-08
-2.200000000000000000e+04 -1.141055414139017286e-08
-2.100000000000000000e+04 -1.175792483830285898e-08
-2.000000000000000000e+04 -8.299645392317733105e-09
-1.900000000000000000e+04 -9.425633325909162974e-09
-1.800000000000000000e+04 -6.561444262322094494e-09
-1.700000000000000000e+04 -6.771737292792550323e-09
-1.600000000000000000e+04 -5.793407048025918625e-09
-1.500000000000000000e+04 -6.272102775635886760e-09
-1.400000000000000000e+04 -2.857330151737637781e-09
-1.300000000000000000e+04 -1.703202576862322978e-09
-1.200000000000000000e+04 1.639219589781732353e-09
-1.100000000000000000e+04 -1.197372913518372317e-09
-1.000000000000000000e+04 8.161501677995033754e-10
-9.000000000000000000e+03 -7.167864594751888618e-10
-8.000000000000000000e+03 -3.657147661400082751e-10
-7.000000000000000000e+03 1.599112052453605782e-09
-6.000000000000000000e+03 1.559607938457055743e-09
-5.000000000000000000e+03 -8.927849306957613955e-10
-4.000000000000000000e+03 1.215053217084912465e-09
-3.000000000000000000e+03 2.266558597654394591e-09
-2.000000000000000000e+03 4.804134726879680975e-09
-1.000000000000000000e+03 5.366625840900445016e-09
0.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+03 5.782022461202611065e-09
2.000000000000000000e+03 2.880903889826358254e-09
3.000000000000000000e+03 2.758449182085126995e-10
4.000000000000000000e+03 1.165069651257648590e-09
5.000000000000000000e+03 -3.998745608462629159e-09
6.000000000000000000e+03 -5.357494034507390948e-09
7.000000000000000000e+03 -5.312760251650804185e-09
8.000000000000000000e+03 -8.240308764877607287e-09
9.000000000000000000e+03 -9.671407648177925712e-09
1.000000000000000000e+04 -8.083479041437104048e-09
1.100000000000000000e+04 -8.192135469040985498e-09
1.200000000000000000e+04 -7.178082563145598629e-09
1.300000000000000000e+04 -1.364022345947803495e-08
1.400000000000000000e+04 -1.308730666229130268e-08
1.500000000000000000e+04 -1.703023561273914387e-08
1.600000000000000000e+04 -8.749236001315202531e-09
1.700000000000000000e+04 -1.386763359840474199e-08
1.800000000000000000e+04 -1.759988735027444704e-08
1.900000000000000000e+04 -2.027653244292975730e-08
2.000000000000000000e+04 -1.995217228899822911e-08
2.100000000000000000e+04 -2.643861103141346204e-08
2.200000000000000000e+04 -2.462069767953720319e-08
2.300000000000000000e+04 -2.504782082655043581e-08
2.400000000000000000e+04 -2.928338997788865173e-08
2.500000000000000000e+04 -2.544392801440867194e-08
2.600000000000000000e+04 -2.651681469496718563e-08
2.700000000000000000e+04 -3.268915148006180006e-08
2.800000000000000000e+04 -3.045163765868388247e-08
2.900000000000000000e+04 -2.937267651660330043e-08
3.000000000000000000e+04 -3.193229771147840314e-08
3.100000000000000000e+04 -3.235942085849299895e-08
3.200000000000000000e+04 -3.393574362318797486e-08
3.300000000000000000e+04 -3.888622862167882064e-08
3.400000000000000000e+04 -4.078268757699655217e-08
3.500000000000000000e+04 -3.715752135207326507e-08
3.600000000000000000e+04 -3.893967181459813098e-08
3.700000000000000000e+04 -3.811573748584185357e-08
3.800000000000000000e+04 -4.035552420176203836e-08
3.900000000000000000e+04 -4.119209019222196263e-08
4.000000000000000000e+04 -4.226779284832101792e-08
4.100000000000000000e+04 -4.558261845467810365e-08
4.200000000000000000e+04 -4.212989050332876725e-08
4.300000000000000000e+04 -5.123894783626180440e-08
4.400000000000000000e+04 -4.344221556119288979e-08
4.500000000000000000e+04 -4.966274575623341167e-08
4.600000000000000000e+04 -4.819411394181369165e-08
4.700000000000000000e+04 -5.037583121928609950e-08
4.800000000000000000e+04 -5.031287405186605229e-08
4.900000000000000000e+04 -5.241797668055285554e-08
5.000000000000000000e+04 -5.413284544179157934e-08
5.100000000000000000e+04 -5.441707794428570831e-08
5.200000000000000000e+04 -5.624056290490703569e-08
5.300000000000000000e+04 -5.548646476953225858e-08
5.400000000000000000e+04 -5.555760838012602079e-08
5.500000000000000000e+04 -5.513410577309406448e-08
5.600000000000000000e+04 -5.783360049583994356e-08
5.700000000000000000e+04 -6.244003362573290666e-08
5.800000000000000000e+04 -6.184342897946213876e-08
5.900000000000000000e+04 -6.110156022357404749e-08
6.000000000000000000e+04 -5.604320324780807435e-08
6.100000000000000000e+04 -6.076285870850143726e-08
6.200000000000000000e+04 -6.654224622116474305e-08
6.300000000000000000e+04 -6.736652248980603654e-08
6.400000000000000000e+04 -6.324918408290575039e-08
6.500000000000000000e+04 -6.929273021528778054e-08
6.600000000000000000e+04 -7.269565562780701367e-08
6.700000000000000000e+04 -6.692676768108506086e-08
6.800000000000000000e+04 -7.096704892875740400e-08
6.900000000000000000e+04 -7.050193022607044908e-08
7.000000000000000000e+04 -7.330740619965961487e-08
7.100000000000000000e+04 -7.602830233650788070e-08
7.200000000000000000e+04 -8.003746705446655175e-08
7.300000000000000000e+04 -7.460925180569572825e-08
7.400000000000000000e+04 -7.480114042460287366e-08
7.500000000000000000e+04 -7.485609217584633772e-08
7.600000000000000000e+04 -7.779039903036662272e-08
7.700000000000000000e+04 -8.069250319318350943e-08
7.800000000000000000e+04 -8.286160892306017471e-08
7.900000000000000000e+04 -7.884753636201582340e-08
8.000000000000000000e+04 -8.363741018419971689e-08
8.100000000000000000e+04 -8.661381587303730985e-08
8.200000000000000000e+04 -8.357250194801316432e-08
8.300000000000000000e+04 -8.709955153949523393e-08
8.400000000000000000e+04 -8.409691704991762880e-08
8.500000000000000000e+04 -9.257453209633444990e-08
8.600000000000000000e+04 -9.061740898225092561e-08
8.700000000000000000e+04 -8.906367436420540484e-08
8.800000000000000000e+04 -9.131241185951739166e-08
8.900000000000000000e+04 -9.491818808144081204e-08
9.000000000000000000e+04 -9.042930181621024082e-08
