-9.000000000000000000e+04 4.578704296746383871e-08
-8.900000000000000000e+04 4.829477411860738731e-08
-8.800000000000000000e+04 5.081892800771758537e-08
-8.700000000000000000e+04 5.350565283985731862e-08
-8.600000000000000000e+04 5.572420340592631751e-08
-8.500000000000000000e+04 5.719327181319882337e-08
-8.400000000000000000e+04 5.904352693202812121e-08
-8.300000000000000000e+04 6.142566447103452800e-08
-8.200000000000000000e+04 6.429424942006204480e-08
-8.100000000000000000e+04 6.504879325512771920e-08
-8.000000000000000000e+04 6.702196644066969677e-08
-7.900000000000000000e+04 6.990406458747306353e-08
-7.800000000000000000e+04 7.209996692323046898e-08
-7.700000000000000000e+04 7.450725274189807401e-08
-7.600000000000000000e+04 7.651146410168881170e-08
-7.500000000000000000e+04 7.811604010989667079e-08
-7.400000000000000000e+04 7.898279059334238985e-08
-7.300000000000000000e+04 8.207585041670015966e-08
-7.200000000000000000e+04 8.515738291892035107e-08
-7.100000000000000000e+04 8.658875045885040178e-08
-7.000000000000000000e+04 8.860199832706485268e-08
-6.900000000000000000e+04 9.100472432666085477e-08
-6.800000000000000000e+04 9.357063088723088671e-08
-6.700000000000000000e+04 9.622668393166426423e-08
-6.600000000000000000e+04 9.653098181021741775e-08
-6.500000000000000000e+04 1.004436791180769582e-07
-6.400000000000000000e+04 1.025622307890541270e-07
-6.300000000000000000e+04 1.046192849406939627e-07
-6.200000000000000000e+04 1.073446712502701353e-07
-6.100000000000000000e+04 1.079706010933818120e-07
-6.000000000000000000e+04 1.117315158485074713e-07
-5.900000000000000000e+04 1.134701985679293044e-07
-5.800000000000000000e+04 1.149776698268438534e-07
-5.700000000000000000e+04 1.184933118833112005e-07
-5.600000000000000000e+04 1.196293318445136612e-07
-5.500000000000000000e+04 1.231384097320001839e-07
-5.400000000000000000e+04 1.251145694296958343e-07
-5.300000000000000000e+04 1.274479837162983968e-07
-5.200000000000000000e+04 1.303177786645797787e-07
-5.100000000000000000e+04 1.320154969054403760e-07
-5.000000000000000000e+04 1.344216219869100748e-07
-4.900000000000000000e+04 1.368162505360277601e-07
-4.800000000000000000e+04 1.391855368361380099e-07
-4.700000000000000000e+04 1.412398353915120714e-07
-4.600000000000000000e+04 1.437945379131879272e-07
-4.500000000000000000e+04 1.466906757459921195e-07
-4.400000000000000000e+04 1.488954206208272656e-07
-4.300000000000000000e+04 1.511263359629885784e-07
-4.200000000000000000e+04 1.536715216711933914e-07
-4.100000000000000000e+04 1.565374526269460663e-07
-4.000000000000000000e+04 1.582340747870572869e-07
-3.900000000000000000e+04 1.609251192857450576e-07
-3.800000000000000000e+04 1.633825723508375102e-07
-3.700000000000000000e+04 1.656151810761786617e-07
-3.600000000000000000e+04 1.681122931753448935e-07
-3.500000000000000000e+04 1.703339503298297848e-07
-3.400000000000000000e+04 1.727685242487221431e-07
-3.300000000000000000e+04 1.747335784316360117e-07
-3.200000000000000000e+04 1.773742370835248304e-07
-3.100000000000000000e+04 1.794353430392820713e-07
-3.000000000000000000e+04 1.805249550647192521e-07
-2.900000000000000000e+04 1.839705649506222776e-07
-2.800000000000000000e+04 1.861910582890307246e-07
-2.700000000000000000e+04 1.874038408492182960e-07
-2.600000000000000000e+04 1.899849509118655314e-07
-2.500000000000000000e+04 1.914717444227138636e-07
-2.400000000000000000e+04 1.934862915776590394e-07
-2.300000000000000000e+04 1.956031159977927697e-07
-2.200000000000000000e+04 1.970070414935728498e-07
-2.100000000000000000e+04 1.973347850319716035e-07
-2.000000000000000000e+04 1.981675293022858791e-07
-1.900000000000000000e+04 1.978025067029009168e-07
-1.800000000000000000e+04 1.961859107529941302e-07
-1.700000000000000000e+04 1.938845044873705216e-07
-1.600000000000000000e+04 1.885707789084078597e-07
-1.500000000000000000e+04 1.785251372645610923e-07
-1.400000000000000000e+04 1.668878231923371726e-07
-1.300000000000000000e+04 1.546909383455051945e-07
-1.200000000000000000e+04 1.433947855642218899e-07
-1.100000000000000000e+04 1.317237085102690273e-07
-1.000000000000000000e+04 1.195901346422164735e-07
-9.000000000000000000e+03 1.079023146469320376e-07
-8.000000000000000000e+03 9.604295801440003820e-08
-7.000000000000000000e+03 8.357185593204706894e-08
-6.000000000000000000e+03 7.214523567394756860e-08
-5.000000000000000000e+03 6.013658422251686964e-08
-4.000000000000000000e+03 4.781496784953035218e-08
-3.000000000000000000e+03 3.603568976813760790e-08
-2.000000000000000000e+03 2.369090791324966220e-08
-1.000000000000000000e+03 1.171306679905809127e-08
0.000000000000000000e+00 -0.000000000000000000e+00
1.000000000000000000e+03 -1.193038020197596612e-08
2.000000000000000000e+03 -2.551299129372202052e-08
3.000000000000000000e+03 -3.860836678254829744e-08
4.000000000000000000e+03 -4.979033935432731858e-08
5.000000000000000000e+03 -6.207375608165335952e-08
6.000000000000000000e+03 -7.448740321215061487e-08
7.000000000000000000e+03 -8.681231706402016153e-08
8.000000000000000000e+03 -9.943316040265571885e-08
9.000000000000000000e+03 -1.121308094445751771e-07
1.000000000000000000e+04 -1.248658083616869790e-07
1.100000000000000000e+04 -1.370424033991449236e-07
1.200000000000000000e+04 -1.499039226708246552e-07
1.300000000000000000e+04 -1.623399224592970162e-07
1.400000000000000000e+04 -1.746367815701929905e-07
1.500000000000000000e+04 -1.863233730929524394e-07
1.600000000000000000e+04 -1.967078391589518622e-07
1.700000000000000000e+04 -2.031226240336477727e-07
1.800000000000000000e+04 -2.067614550981366719e-07
1.900000000000000000e+04 -2.097663112099699024e-07
2.000000000000000000e+04 -2.112450257436108809e-07
2.100000000000000000e+04 -2.117317256216694700e-07
2.200000000000000000e+04 -2.115833821762300541e-07
2.300000000000000000e+04 -2.108701784429037529e-07
2.400000000000000000e+04 -2.098845370658350975e-07
2.500000000000000000e+04 -2.086916625340862934e-07
2.600000000000000000e+04 -2.067999256851059679e-07
2.700000000000000000e+04 -2.049411482305640518e-07
2.800000000000000000e+04 -2.029483749044340990e-07
2.900000000000000000e+04 -2.008101799885696616e-07
3.000000000000000000e+04 -1.982212711266592344e-07
3.100000000000000000e+04 -1.959539449672512127e-07
3.200000000000000000e+04 -1.936033166709053347e-07
3.300000000000000000e+04 -1.912669343454200493e-07
3.400000000000000000e+04 -1.888096136721034717e-07
